act,asset,order,size,done,price
2323,PHIL148,Buy,16,16,54.8719
2323,SING192,Buy,191,191,6.5096
2323,SOUT096,Sell,3,3,349.3669
2324,SOUT049,Sell,48,48,26.9028
2330,AUST047,Short,28,28,18.0833
2330,JAPA201,Buy,1,1,56.3623
2330,TAIW006,Buy,71,71,1.02
2331,HONG145,Short,724,724,0.1866
2331,HONG275,Buy,288,112,16.9571
2331,JAPA206,Sell,106,106,10.9926
2331,JAPA240,Sell,61,61,25.8453
2331,SOUT252,Buy,8,8,56.2477
2331,TAIW066,Buy,3159,3159,0.6117
2334,INDO037,Buy,5,5,0.6585
2334,JAPA040,Sell,58,3,24.4614
2344,JAPA290,Buy,13,13,60.521
2344,JAPA298,Short,1,1,19.9006
2346,JAPA120,Short,77,77,12.2477
2346,JAPA290,Sell,24,24,59.7892
2346,JAPA299,Short,75,75,11.3706
2346,SOUT176,Sell,30,30,58.2742
2346,TAIW141,Sell,3407,3407,0.5926
2347,INDI170,Buy,12,12,18.7297
2347,JAPA079,Buy,83,83,10.1092
2347,JAPA129,Buy,84,84,5.5303
2347,TAIW166,Buy,39,39,8.7732
2348,AUST282,Short,230,230,6.819
2348,AUST292,Sell,16,16,29.7376
2348,INDI119,Sell,426,426,4.2679
2348,JAPA031,Sell,103,103,13.3382
2348,JAPA142,Sell,344,344,3.2102
2348,JAPA250,Sell,6,6,41.4829
2348,SING068,Buy,107,107,12.9867
2348,TAIW249,Buy,441,441,3.8536
2348,THAI131,Buy,1192,1192,0.5185
2349,AUST298,Buy,49,49,19.3541
2349,INDO131,Buy,1606,1606,0.374
2349,JAPA005,Sell,340,340,4.0059
2349,JAPA086,Sell,31,31,36.1299
2349,JAPA138,Sell,160,13,10.1132
2349,JAPA249,Buy,1454,1454,1.3006
2349,JAPA276,Sell,4,4,6.9822
2349,SOUT049,Buy,7,7,26.0387
2350,AUST056,Buy,1,1,6.8909
2350,AUST080,Buy,1,1,66.7829
2350,HONG044,Buy,1033,1033,1.2668
2350,HONG179,Sell,33,33,0.6007
2350,HONG278,Buy,136,136,1.5999
2350,INDI163,Buy,146,146,2.1713
2350,JAPA005,Buy,428,31,3.851
2350,JAPA007,Buy,61,61,32.1134
2350,JAPA022,Sell,1,1,31.186
2350,JAPA057,Buy,3,3,40.5231
2350,JAPA126,Buy,20,20,22.4028
2350,JAPA153,Sell,608,77,2.0743
2350,JAPA202,Buy,80,80,13.552
2350,JAPA227,Sell,11,11,14.965
2350,JAPA239,Sell,19,19,33.0736
2350,JAPA248,Sell,10,10,12.4892
2350,SING068,Buy,238,238,13.1315
2350,SOUT049,Buy,45,11,26.9632
2350,SOUT096,Sell,8,5,365.1965
2350,SOUT110,Sell,2,2,26.8439
2350,SOUT224,Buy,2,2,410.9436
2350,SOUT244,Buy,26,26,50.2732
2351,JAPA007,Short,54,54,32.2284
2351,JAPA041,Buy,179,179,7.0551
2359,INDO160,Buy,3797,3797,0.4938
2359,JAPA182,Buy,36,36,9.1059
2359,JAPA276,Sell,112,112,6.9731
2359,SOUT274,Buy,15,15,86.2807
2360,HONG179,Buy,1060,1060,0.5889
2360,HONG256,Buy,322,322,0.3851
2360,JAPA153,Sell,749,749,2.0627
2360,JAPA221,Short,111,111,12.3897
2367,JAPA091,Buy,4,4,35.5736
2368,INDO153,Buy,8824,8824,0.0495
2368,JAPA262,Sell,120,120,8.805
2370,JAPA078,Buy,149,149,3.2877
2370,JAPA144,Buy,116,116,6.7329
2370,SOUT148,Sell,25,25,55.1851
2372,TAIW013,Sell,1805,1805,0.7926
2376,JAPA215,Short,1199,1199,0.3591
2376,JAPA284,Sell,25,25,8.9127
2385,JAPA018,Buy,60,60,23.6376
2385,JAPA125,Sell,93,1,20.3965
2386,INDI122,Buy,619,619,1.9921
2386,JAPA019,Short,154,47,6.1389
2386,JAPA076,Short,75,75,31.5368
2386,JAPA088,Buy,221,221,3.3856
2386,JAPA147,Buy,59,59,13.1119
2386,SOUT120,Buy,27,27,50.3275
2386,TAIW032,Sell,244,136,10.1527
2389,HONG064,Sell,181,181,3.5566
2389,HONG070,Buy,43,43,12.2935
2389,HONG097,Short,25,25,0.3282
2389,HONG136,Sell,599,599,1.7789
2389,HONG227,Buy,125,125,0.8539
2389,JAPA005,Buy,71,71,4.0078
2389,JAPA051,Sell,3,3,65.1314
2389,JAPA151,Short,89,89,2.856
2389,JAPA186,Buy,96,96,6.3607
2389,TAIW198,Buy,198,198,2.9162
2390,HONG276,Buy,19097,19097,0.0562
2390,JAPA028,Sell,25,25,7.6098
2390,JAPA271,Sell,522,522,2.2246
2390,THAI263,Sell,4597,4597,0.2841
2391,THAI016,Sell,11005,11005,0.0576
2393,INDI203,Buy,168,82,3.6125
2393,JAPA164,Buy,15,15,12.7983
2396,AUST028,Sell,534,534,3.5317
2396,AUST047,Short,5,5,18.2797
2396,HONG291,Sell,6703,6703,0.131
2396,JAPA005,Buy,401,401,4.0597
2396,JAPA045,Buy,113,113,13.3316
2396,JAPA144,Buy,225,225,6.7464
2396,JAPA186,Buy,13,13,6.4685
2396,SOUT167,Sell,4,4,72.6305
2396,SOUT273,Buy,42,42,31.6171
2398,HONG229,Buy,230,230,5.0026
2398,JAPA040,Buy,5,5,24.6533
2398,JAPA163,Sell,5,5,79.0295
2404,HONG064,Buy,162,162,3.4922
2404,JAPA156,Sell,29,29,32.5789
2404,THAI121,Sell,13231,13231,0.1456
2406,HONG275,Sell,29,29,17.4994
2406,JAPA164,Buy,29,29,12.8805
2406,JAPA179,Buy,152,152,2.6774
2406,SOUT272,Short,32,32,59.9173
2409,HONG097,Sell,427,427,0.3413
2409,JAPA219,Sell,151,151,7.4677
2409,JAPA256,Buy,449,449,3.4336
2413,JAPA041,Buy,263,263,6.9896
2413,JAPA179,Buy,356,356,2.6961
2413,TAIW190,Buy,1319,596,1.4596
2417,JAPA041,Buy,17,17,7.0693
2426,SOUT155,Buy,13,13,30.0044
2428,JAPA010,Short,663,663,3.6963
2429,HONG044,Buy,639,639,1.273
2431,AUST272,Buy,50,50,4.2323
2431,HONG275,Buy,80,80,16.916
2431,JAPA068,Buy,24,24,6.0669
2431,JAPA103,Buy,20,20,47.1407
2431,SOUT271,Sell,11,5,214.3425
2431,THAI002,Sell,250,250,6.4612
2434,JAPA132,Sell,10,10,17.5403
2434,JAPA163,Buy,9,9,78.8363
2434,JAPA174,Buy,140,140,15.3382
2434,JAPA290,Buy,2,2,59.7709
2434,TAIW008,Buy,1080,1080,1.1103
2434,TAIW019,Sell,189,189,8.7614
2436,AUST036,Buy,395,395,2.0265
2436,HONG089,Buy,1449,1449,1.3998
2436,HONG229,Sell,791,791,4.8664
2436,INDI021,Short,79,79,11.6533
2436,JAPA009,Sell,800,143,2.9907
2436,JAPA144,Buy,15,15,6.7987
2436,JAPA153,Sell,1460,770,2.0618
2436,JAPA156,Sell,9,9,32.7082
2436,JAPA163,Sell,4,4,79.2655
2436,JAPA184,Buy,95,95,7.6252
2436,JAPA188,Buy,354,354,5.2686
2436,JAPA277,Sell,15,8,52.6219
2436,SOUT255,Buy,53,53,4.6935
2436,TAIW192,Sell,176,176,6.3272
2438,JAPA135,Short,2,2,11.9281
2438,THAI048,Sell,705,705,0.5431
2439,SOUT049,Sell,74,33,25.4259
2440,AUST060,Buy,30,30,23.2348
2440,AUST174,Buy,40,40,22.6385
2440,JAPA081,Sell,26,26,16.0768
2440,JAPA144,Short,228,228,6.7493
2440,JAPA186,Buy,175,175,6.4164
2440,JAPA189,Sell,20,20,20.8711
2440,JAPA230,Buy,438,438,1.4627
2440,JAPA277,Buy,10,1,53.073
2440,JAPA290,Buy,30,30,60.0314
2440,SOUT197,Buy,8,3,208.352
2440,TAIW233,Sell,2762,2762,0.3519
2440,THAI201,Sell,197,197,2.3222
2440,THAI230,Buy,46,24,4.0003
2443,HONG282,Buy,870,870,1.0035
2443,JAPA236,Buy,25,25,59.1138
2445,AUST104,Buy,140,140,1.4052
2445,AUST190,Buy,139,119,11.2309
2445,JAPA153,Buy,28,28,2.0842
2445,SOUT129,Buy,29,3,44.1666
2446,JAPA144,Sell,275,275,6.7293
2447,JAPA107,Sell,63,63,24.8598
2447,JAPA162,Sell,53,53,22.8385
2448,AUST212,Buy,23,23,9.6189
2454,AUST047,Buy,157,157,18.0836
2454,HONG045,Short,37,37,0.7384
2454,HONG229,Sell,8,8,5.0643
2454,INDI133,Sell,152,152,4.9318
2454,JAPA058,Sell,60,39,35.1498
2454,JAPA222,Sell,55,55,4.9741
2454,JAPA293,Short,46,9,19.9617
2454,SOUT239,Sell,3,3,161.2303
2454,TAIW299,Sell,3178,2920,0.3101
2463,THAI204,Short,191,191,7.5355
2464,AUST073,Sell,13,8,55.3421
2464,JAPA009,Short,33,33,3.0235
2465,AUST080,Sell,2,2,67.0883
2465,JAPA250,Buy,51,51,41.4572
2465,SOUT028,Buy,3,3,73.4521
2465,SOUT199,Short,15,15,37.6641
2466,AUST026,Sell,6,6,28.8169
2466,HONG229,Buy,162,162,4.9684
2466,JAPA293,Short,56,56,20.1852
2466,MALA122,Sell,706,492,0.9473
2466,SOUT185,Buy,1,1,90.7968
2466,THAI002,Short,49,45,6.4208
2466,THAI125,Buy,92,92,5.1099
2469,JAPA212,Buy,341,341,5.128
2469,JAPA290,Buy,12,12,59.7452
2469,SING276,Sell,57,57,14.2161
2470,JAPA279,Buy,41,41,13.1043
2470,THAI201,Short,107,107,2.2694
2471,INDI169,Buy,266,266,4.1996
2471,JAPA290,Buy,17,17,60.2643
2471,SOUT019,Buy,3,3,138.62
2474,SOUT099,Sell,28,11,51.8879
2474,SOUT112,Buy,75,75,18.954
2476,JAPA140,Buy,2,2,5.0618
2476,JAPA277,Buy,27,27,52.8035
2476,TAIW283,Buy,779,779,0.486
2478,THAI132,Sell,3562,3562,0.5223
2480,AUST047,Sell,69,69,18.2741
2480,AUST073,Sell,27,27,54.9036
2480,HONG024,Sell,1322,1322,0.2299
2480,HONG083,Short,239,239,3.6382
2480,HONG090,Buy,1911,1911,0.9291
2480,HONG149,Buy,165,165,2.6597
2480,HONG179,Buy,729,729,0.612
2480,INDI064,Buy,638,638,1.758
2480,JAPA025,Sell,40,40,7.4575
2480,JAPA075,Sell,699,699,2.2379
2480,JAPA107,Buy,9,9,25.1164
2480,JAPA116,Sell,20,20,15.6647
2480,JAPA163,Buy,5,5,79.9717
2480,JAPA185,Buy,115,18,11.7409
2480,JAPA212,Buy,245,245,5.0771
2480,JAPA213,Sell,47,47,9.6851
2480,JAPA240,Buy,4,4,25.7233
2480,JAPA245,Short,99,84,5.0263
2480,JAPA267,Sell,6,6,27.4528
2480,JAPA271,Buy,896,896,2.1435
2480,JAPA276,Buy,45,45,7.0016
2480,JAPA290,Short,2,2,60.2431
2480,MALA006,Short,4186,4186,0.2236
2480,SING068,Buy,60,60,12.9309
2480,SOUT286,Buy,9,9,124.5731
2480,TAIW179,Sell,33,33,1.2251
2480,TAIW245,Sell,65,65,3.0106
2481,HONG118,Buy,5171,5171,0.2432
2481,HONG121,Sell,4862,788,0.3175
2481,HONG275,Short,51,51,17.1035
2481,JAPA030,Buy,15,15,26.9711
2481,JAPA139,Buy,38,38,21.9509
2481,JAPA160,Buy,82,82,3.1341
2481,TAIW283,Buy,6287,6287,0.4735
2481,THAI234,Buy,50,50,0.7048
2484,HONG140,Buy,405,405,3.4407
2485,HONG064,Sell,543,543,3.5103
2485,JAPA171,Buy,878,878,1.5462
2485,JAPA202,Short,141,4,13.7124
2485,SOUT185,Sell,46,28,92.956
2491,HONG228,Sell,1330,539,2.0072
2491,JAPA075,Short,841,841,2.2374
2494,HONG291,Sell,3391,3391,0.1326
2494,JAPA236,Short,8,8,58.9402
2494,JAPA290,Buy,24,24,59.4633
2494,TAIW033,Sell,188,188,1.3937
2496,JAPA245,Buy,193,193,4.9661
2496,JAPA271,Buy,281,281,2.0632
2503,HONG004,Sell,1829,1829,0.4102
2503,JAPA129,Buy,7,7,5.6114
2503,JAPA179,Buy,715,715,2.6709
2503,JAPA189,Buy,1,1,20.7039
2504,JAPA024,Sell,163,163,7.3941
2506,HONG275,Sell,1,1,17.0676
2509,AUST073,Buy,1,1,55.2871
2509,HONG140,Sell,336,336,3.5383
2509,JAPA214,Buy,47,47,15.493
2513,INDI034,Buy,42,42,12.9757
2513,INDI242,Sell,19,19,19.6871
2513,JAPA048,Buy,8,8,8.9371
2513,JAPA073,Short,242,242,5.7864
2513,SING068,Buy,13,13,12.9042
2513,SING243,Buy,341,341,2.7105
2516,THAI116,Sell,249,249,2.1652
2517,HONG068,Sell,130,130,2.3588
2517,HONG179,Buy,3373,3373,0.596
2517,HONG286,Buy,12,12,0.8506
2517,INDI118,Buy,1559,1559,0.9595
2517,SOUT105,Sell,7,7,36.3374
2517,SOUT255,Buy,46,46,5.5373
2518,JAPA236,Sell,2,2,58.562
2519,HONG112,Buy,748,748,2.1111
2519,INDI154,Buy,612,612,1.3862
2519,JAPA060,Sell,20,20,4.7702
2519,JAPA074,Buy,31,31,12.7515
2519,JAPA113,Buy,1355,1355,1.3924
2519,JAPA125,Sell,28,28,20.3895
2519,JAPA179,Buy,391,391,2.6968
2519,SOUT245,Sell,1,1,916.4211
2519,TAIW024,Buy,1261,1261,0.465
2519,TAIW075,Sell,243,243,15.0892
2519,TAIW167,Short,1,1,7.512
2519,THAI063,Buy,859,107,1.3914
2520,AUST277,Sell,1108,1108,2.3019
2520,HONG045,Sell,1006,1006,0.7458
2520,HONG055,Short,2155,2155,0.7089
2520,HONG173,Buy,1818,1818,1.1782
2520,INDI021,Short,1,1,11.722
2520,JAPA007,Buy,51,51,31.9073
2520,JAPA083,Buy,110,110,11.82
2520,JAPA096,Sell,327,327,3.8959
2520,JAPA144,Buy,168,168,6.7777
2520,JAPA153,Buy,209,209,2.0909
2520,JAPA156,Buy,97,97,32.4133
2520,JAPA160,Sell,536,536,3.1758
2520,JAPA202,Buy,136,136,13.8063
2520,JAPA204,Buy,7,1,33.755
2520,JAPA250,Sell,2,2,41.4333
2520,JAPA277,Buy,7,3,53.5381
2520,JAPA290,Sell,29,3,60.9394
2520,SING068,Buy,111,111,12.9997
2520,SOUT273,Buy,19,19,32.0548
2520,TAIW132,Sell,353,353,2.6717
2520,TAIW285,Sell,1644,1644,0.9141
2521,AUST178,Buy,166,166,8.1271
2521,HONG279,Sell,13971,9253,0.1948
2521,JAPA122,Buy,344,120,3.6247
2521,JAPA153,Short,753,753,2.0869
2521,JAPA162,Buy,54,54,22.9955
2521,JAPA190,Buy,98,98,8.8324
2521,JAPA231,Sell,52,15,9.7152
2521,JAPA257,Buy,90,90,6.747
2521,JAPA284,Buy,69,9,8.9317
2521,SING068,Sell,32,32,13.0181
2521,SOUT005,Buy,4,4,319.3522
2521,SOUT169,Buy,9,9,80.1923
2521,SOUT198,Short,1,1,19.2794
2521,TAIW020,Buy,5955,5955,0.3073
2521,THAI254,Buy,135,135,1.3864
2521,THAI270,Sell,5254,5254,0.0675
2522,JAPA092,Sell,82,82,15.8003
2525,HONG084,Buy,40,40,0.6691
2525,SOUT115,Sell,95,95,4.9248
2526,JAPA015,Buy,436,436,2.7656
2526,JAPA160,Buy,181,141,3.1822
2526,TAIW108,Sell,1070,1070,2.8766
2528,AUST079,Buy,165,165,8.4547
2528,HONG059,Sell,2630,2630,0.3672
2528,HONG132,Buy,204,204,0.6087
2528,TAIW032,Sell,97,97,10.6968
2528,TAIW189,Short,366,366,2.6567
2529,HONG045,Sell,402,402,0.731
2529,JAPA186,Buy,99,7,6.4007
2529,SING141,Buy,358,358,5.1381
2529,SOUT165,Buy,418,418,2.5552
2529,SOUT273,Short,44,44,31.0946
2529,TAIW097,Buy,435,435,0.8728
2531,INDI268,Sell,10,10,39.2672
2531,JAPA202,Short,18,18,13.5465
2538,HONG095,Sell,13423,13423,0.1578
2538,JAPA030,Buy,34,34,27.5908
2538,JAPA038,Buy,61,61,1.5826
2538,JAPA267,Sell,10,10,27.6281
2540,AUST272,Sell,245,245,4.2592
2540,INDI111,Buy,150,150,1.2383
2540,JAPA042,Sell,2,2,3.3889
2540,JAPA290,Buy,2,2,59.9126
2540,SOUT188,Buy,120,120,14.1038
2540,TAIW032,Buy,45,45,10.4682
2541,HONG059,Buy,7923,7923,0.3732
2541,JAPA156,Buy,6,6,32.567
2541,JAPA177,Sell,35,35,38.0587
2541,JAPA204,Sell,55,55,33.767
2541,JAPA236,Sell,7,7,58.7847
2541,JAPA290,Short,11,11,59.5972
2541,SING182,Buy,1251,1251,0.3689
2541,SING281,Sell,53431,53431,0.034
2541,THAI244,Sell,1196,1196,0.9039
2543,HONG073,Sell,1760,1760,0.6083
2543,JAPA020,Buy,22,22,34.0115
2543,JAPA142,Buy,128,128,3.2919
2543,TAIW249,Buy,118,118,3.9127
2544,AUST297,Short,15,15,23.3034
2544,HONG018,Sell,3480,3480,0.4682
2544,INDI131,Buy,2,2,16.6367
2544,JAPA007,Sell,5,5,32.209
2544,JAPA114,Buy,1,1,16.9605
2544,JAPA151,Buy,1048,1048,2.8856
2544,JAPA153,Buy,140,26,2.0641
2544,JAPA250,Buy,5,5,41.2019
2544,JAPA281,Buy,272,272,6.984
2544,NEW 027,Buy,394,394,4.7414
2544,SOUT243,Buy,390,390,3.8206
2544,THAI199,Buy,185,185,7.5565
2548,HONG229,Sell,133,133,5.0674
2548,JAPA010,Sell,239,239,3.686
2548,JAPA285,Buy,851,851,3.0895
2548,SOUT293,Buy,5,5,7.663
2550,TAIW267,Sell,1493,1493,0.3341
2551,AUST230,Buy,7,7,36.0514
2551,JAPA153,Sell,503,503,2.088
2551,JAPA276,Sell,62,62,6.9373
2556,HONG179,Sell,1294,1294,0.6154
2560,JAPA002,Sell,3,3,8.3498
2560,JAPA007,Buy,25,25,32.1475
2560,JAPA195,Buy,5,5,8.3402
2562,SOUT057,Buy,2,2,44.5274
2566,JAPA144,Sell,531,531,6.7374
2566,SOUT163,Short,27,27,40.5628
2569,AUST298,Short,19,19,19.4936
2569,JAPA243,Buy,197,115,9.1689
2569,PHIL126,Buy,1086,1086,1.7964
2571,HONG064,Buy,268,268,3.6121
2571,HONG070,Sell,15,15,12.1151
2571,HONG179,Buy,1170,1170,0.5999
2571,INDI127,Sell,117,117,6.2234
2571,JAPA144,Buy,22,22,6.7586
2571,SOUT165,Buy,460,460,2.5185
2576,INDI228,Buy,398,398,4.7056
2576,JAPA276,Buy,144,144,6.9612
2576,THAI066,Buy,18067,18067,0.2057
2579,JAPA146,Buy,173,173,3.4192
2580,AUST297,Sell,46,46,23.2161
2580,JAPA250,Buy,14,14,41.5606
2581,JAPA092,Buy,117,117,15.9852
2581,JAPA113,Sell,1294,1294,1.3524
2581,SOUT273,Buy,49,49,31.6321
2583,AUST073,Buy,29,29,54.2103
2583,HONG095,Sell,10841,10841,0.1504
2585,HONG084,Short,2087,2087,0.6761
2585,HONG089,Sell,501,501,1.3693
2585,JAPA256,Sell,504,479,3.4374
2585,THAI200,Sell,22,22,2.3137
2586,SOUT019,Buy,13,13,140.7552
2588,HONG197,Sell,3272,3272,0.868
2588,JAPA290,Buy,29,23,60.0366
2588,TAIW249,Buy,15,15,3.8731
2588,THAI125,Sell,22,22,5.0609
2593,HONG045,Sell,878,878,0.7405
2593,INDI113,Buy,41,41,12.6327
2594,JAPA129,Short,261,261,5.5338
2594,THAI259,Buy,1530,1314,0.4953
2595,JAPA194,Buy,544,544,1.8731
2595,JAPA250,Buy,71,71,41.1788
2595,SOUT128,Buy,121,27,6.9408
2595,SOUT245,Buy,1,1,921.316
2596,JAPA201,Sell,4,4,56.9487
2599,HONG018,Buy,3008,3008,0.4726
2599,HONG044,Buy,300,240,1.2271
2599,HONG104,Sell,2518,2518,0.5466
2599,INDI298,Sell,181,181,10.6106
2599,JAPA057,Sell,26,26,41.4629
2599,JAPA090,Buy,275,275,3.3521
2599,JAPA099,Buy,25,25,5.6536
2599,JAPA153,Buy,898,898,2.0946
2599,JAPA195,Buy,228,55,8.3785
2599,JAPA229,Short,2,2,44.6865
2599,JAPA290,Buy,20,20,59.7804
2599,SOUT078,Buy,46,46,14.0762
2599,TAIW085,Sell,176,176,0.8306
2599,TAIW200,Sell,987,987,1.7484
2599,THAI126,Buy,160,131,5.0514
2601,JAPA076,Short,22,22,31.6476
2601,JAPA103,Sell,76,76,46.5576
2602,AUST292,Buy,53,53,29.7298
2602,HONG201,Sell,2852,1017,0.1392
2602,HONG275,Buy,16,10,17.4606
2602,JAPA026,Buy,79,79,15.667
2602,JAPA227,Sell,23,23,14.9558
2602,JAPA232,Sell,325,325,2.211
2602,JAPA276,Buy,143,143,6.9757
2603,HONG040,Sell,288,288,0.3821
2603,JAPA057,Buy,29,29,40.7726
2605,JAPA189,Sell,49,49,21.1128
2605,THAI204,Buy,13,13,7.5825
2607,JAPA205,Sell,58,37,2.6963
2607,SOUT221,Buy,149,149,10.5221
2608,HONG228,Sell,193,193,2.046
2609,JAPA142,Sell,149,149,3.198
2609,SOUT250,Sell,29,19,70.7854
2612,HONG044,Sell,368,368,1.2372
2612,HONG070,Sell,373,234,12.1032
2612,INDI023,Buy,110,105,7.7471
2612,PHIL194,Short,442,442,4.1768
2612,SOUT015,Sell,38,38,21.3894
2614,HONG026,Sell,55,55,3.4615
2614,HONG243,Buy,2660,2660,0.6615
2614,JAPA236,Sell,10,10,58.5876
2617,MALA271,Sell,488,488,1.851
2617,SOUT067,Buy,23,23,18.7508
2617,SOUT148,Buy,26,26,55.006
2618,JAPA105,Buy,85,85,2.2107
2618,JAPA152,Buy,25,25,35.6807
2618,JAPA240,Buy,66,66,25.9292
2619,HONG045,Buy,143,143,0.7298
2619,JAPA061,Buy,93,76,5.0084
2619,JAPA160,Buy,403,403,3.1802
2619,SING248,Short,377,241,0.8879
2620,JAPA142,Buy,217,217,3.2924
2623,THAI132,Buy,471,471,0.5243
2627,AUST032,Sell,75,75,20.3482
2627,INDI271,Buy,1877,1877,0.9112
2627,INDO241,Buy,93918,93918,0.0126
2627,JAPA073,Sell,391,391,5.7651
2627,JAPA100,Sell,219,219,8.4796
2627,JAPA122,Buy,110,110,3.83
2627,JAPA193,Buy,18,18,8.2213
2627,SOUT172,Sell,22,8,42.7319
2627,TAIW141,Buy,2364,2364,0.5829
2627,TAIW198,Sell,286,112,2.9635
2627,TAIW213,Sell,1441,1441,1.2359
2627,TAIW293,Sell,7,2,0.4107
2628,HONG284,Short,6224,3507,0.2219
2631,HONG005,Buy,144,144,5.6408
2632,JAPA020,Buy,3,3,34.1812
2632,JAPA096,Buy,273,273,3.9178
2632,JAPA113,Buy,950,950,1.3781
2632,SOUT255,Sell,149,149,5.2977
2632,THAI065,Buy,4427,4427,0.1924
2633,THAI200,Buy,235,235,2.2438
2636,AUST114,Buy,12,12,4.2032
2636,AUST230,Buy,4,4,36.3793
2636,AUST283,Buy,202,202,4.3056
2636,AUST297,Buy,33,33,22.9594
2636,INDI162,Sell,53,53,6.65
2636,JAPA030,Sell,34,34,27.92
2636,JAPA096,Buy,109,109,3.8261
2636,JAPA250,Buy,19,19,41.5719
2636,JAPA290,Buy,2,2,60.1857
2636,SING080,Buy,13013,13013,0.0925
2636,TAIW080,Sell,162,162,2.1338
2638,THAI200,Short,269,269,2.3085
2639,AUST073,Buy,22,22,55.4025
2639,JAPA141,Buy,382,382,4.9698
2639,TAIW293,Short,2712,233,0.4088
2640,INDI124,Sell,112,112,11.6127
2640,JAPA020,Sell,60,60,34.45
2640,JAPA058,Sell,47,11,34.5703
2640,MALA006,Sell,8540,3113,0.2188
2640,SOUT096,Sell,8,4,351.1353
2640,THAI132,Buy,694,683,0.5014
2647,HONG045,Buy,328,328,0.7411
2647,JAPA175,Buy,90,90,2.1196
2649,HONG179,Buy,1439,1439,0.5877
2649,JAPA173,Sell,669,669,0.922
2649,JAPA213,Sell,67,67,9.7649
2650,AUST056,Short,2,2,6.8592
2650,AUST191,Sell,171,171,6.0357
2650,AUST294,Sell,144,144,6.968
2650,HONG018,Buy,1552,1552,0.4579
2650,INDI257,Sell,16,16,13.6485
2650,JAPA114,Sell,25,25,17.2684
2650,JAPA161,Buy,74,74,14.0683
2650,JAPA182,Buy,151,151,9.2197
2650,THAI258,Buy,1757,150,0.1617
2652,HONG082,Sell,417,417,3.0538
2655,HONG248,Sell,249,249,1.4634
2655,SOUT144,Buy,3,3,40.2224
2658,TAIW032,Buy,194,194,10.6168
2661,AUST267,Buy,108,108,6.2721
2661,JAPA183,Sell,95,95,13.9264
2662,AUST073,Sell,19,1,54.2039
2662,JAPA007,Short,6,6,32.1117
2664,JAPA096,Buy,1,1,3.9121
2665,AUST264,Buy,172,166,9.4412
2665,SOUT245,Sell,2,2,916.3889
2666,JAPA096,Buy,25,19,3.8498
2673,JAPA245,Sell,72,72,5.0716
2675,HONG045,Buy,2662,2662,0.7459
2675,HONG090,Buy,1570,1570,0.9257
2675,HONG223,Short,635,635,0.9924
2675,JAPA007,Sell,13,13,31.4895
2675,JAPA122,Buy,2,2,3.7039
2675,JAPA144,Sell,276,276,6.7568
2675,JAPA223,Buy,175,175,10.6433
2678,JAPA277,Buy,1,1,53.7687
2679,AUST047,Buy,71,71,18.1925
2679,HONG005,Buy,63,63,5.6734
2679,HONG156,Short,1932,1932,0.5199
2679,HONG215,Buy,541,274,1.0311
2679,JAPA073,Sell,250,250,5.764
2679,JAPA084,Sell,293,272,12.2879
2679,JAPA160,Buy,1,1,3.1516
2679,SING068,Short,172,172,12.8696
2679,SING141,Buy,205,205,5.0417
2679,SOUT282,Buy,60,60,7.1759
2679,TAIW020,Short,10130,10130,0.3076
2687,HONG084,Short,4363,4363,0.6722
2687,JAPA290,Buy,6,2,59.9187
2687,JAPA291,Buy,522,522,1.9556
2687,SOUT115,Sell,628,316,5.3581
2688,JAPA015,Buy,69,69,2.6251
2688,JAPA088,Buy,152,152,3.3069
2688,JAPA139,Sell,3,3,21.9234
2688,SING047,Short,117209,16686,0.0139
2689,AUST047,Buy,4,4,18.0504
2689,AUST178,Buy,114,114,8.0222
2689,AUST179,Sell,635,635,1.2031
2689,AUST298,Buy,8,8,19.7531
2689,HONG005,Sell,157,157,5.6267
2689,HONG089,Buy,1272,1272,1.3674
2689,HONG098,Buy,2317,2317,0.6988
2689,HONG228,Sell,848,848,2.0389
2689,HONG229,Buy,147,147,5.0189
2689,HONG275,Sell,64,64,16.8838
2689,INDI274,Sell,226,226,7.871
2689,JAPA025,Buy,18,18,7.4557
2689,JAPA067,Buy,80,80,3.0581
2689,JAPA107,Buy,64,64,24.9044
2689,JAPA114,Short,81,81,16.9335
2689,JAPA142,Sell,721,721,3.2272
2689,JAPA151,Buy,629,554,2.863
2689,JAPA153,Short,263,263,2.0609
2689,JAPA186,Sell,220,220,6.4323
2689,JAPA245,Sell,12,12,4.9653
2689,JAPA249,Buy,1185,1185,1.3186
2689,JAPA254,Sell,56,56,33.7109
2689,MALA010,Buy,197,197,1.1256
2689,SING192,Sell,38,22,6.4577
2689,SOUT024,Buy,24,24,62.2416
2689,SOUT126,Sell,2,2,76.5153
2689,SOUT169,Buy,24,24,79.6617
2689,SOUT196,Sell,8,8,49.7013
2689,TAIW032,Buy,225,225,10.6971
2689,TAIW141,Buy,2348,2348,0.5829
2689,THAI119,Sell,3581,3581,0.2174
2691,AUST124,Sell,559,324,2.4989
2691,HONG067,Buy,489,489,1.1231
2691,JAPA034,Buy,70,70,4.6922
2691,JAPA263,Buy,51,4,13.5734
2691,JAPA277,Sell,32,32,53.152
2691,MALA199,Sell,28626,28626,0.0808
2691,TAIW020,Sell,4796,4796,0.3006
2693,HONG186,Short,2444,2444,0.2921
2693,SOUT255,Buy,212,212,4.9584
2694,HONG247,Short,4460,4460,0.3555
